date,store_nbr,transactions
2013-01-27,43,982
2013-01-27,44,4648
2013-01-27,45,4131
2013-01-27,46,4494
2013-01-27,47,4641
2013-01-27,48,3977
2013-01-27,49,2413
2013-01-27,50,3117
2013-01-27,51,1707
2013-01-27,54,1212
2013-01-28,1,1738
2013-01-28,2,1782
2013-01-28,3,2681
2013-01-28,4,1423
2013-01-28,5,1451
2013-01-28,6,1608
2013-01-28,7,1588
2013-01-28,8,2622
2013-01-28,9,1859
2013-01-28,10,1217
2013-01-28,11,2003
2013-01-28,12,1180
2013-01-28,13,923
2013-01-28,14,1597
2013-01-28,15,1356
2013-01-28,16,1004
2013-01-28,17,1231
2013-01-28,18,1298
2013-01-28,19,1120
2013-01-28,23,1135
2013-01-28,24,2379
2013-01-28,25,714
2013-01-28,26,702
2013-01-28,27,1052
2013-01-28,28,755
2013-01-28,30,680
2013-01-28,31,1123
2013-01-28,32,706
2013-01-28,33,1141
2013-01-28,34,2345
2013-01-28,35,627
2013-01-28,37,1368
2013-01-28,38,1350
2013-01-28,39,1228
2013-01-28,40,1048
2013-01-28,41,740
2013-01-28,43,1136
2013-01-28,44,3392
2013-01-28,45,2872
2013-01-28,46,2797
2013-01-28,47,3150
2013-01-28,48,2308
2013-01-28,49,1507
2013-01-28,50,2110
2013-01-28,51,1522
2013-01-28,54,821
2013-01-29,1,1772
2013-01-29,2,1794
2013-01-29,3,2630
2013-01-29,4,1327
2013-01-29,5,1340
2013-01-29,6,1447
2013-01-29,7,1611
2013-01-29,8,2545
2013-01-29,9,1855
2013-01-29,10,1170
2013-01-29,11,2095
2013-01-29,12,1177
2013-01-29,13,884
2013-01-29,14,1555
2013-01-29,15,1343
2013-01-29,16,995
2013-01-29,17,1266
2013-01-29,18,1380
2013-01-29,19,1028
2013-01-29,23,1139
2013-01-29,24,2261
2013-01-29,25,664
2013-01-29,26,704
2013-01-29,27,931
2013-01-29,28,815
2013-01-29,30,763
2013-01-29,31,1120
2013-01-29,32,656
2013-01-29,33,1049
2013-01-29,34,2306
2013-01-29,35,542
2013-01-29,37,1273
2013-01-29,38,1337
2013-01-29,39,1196
2013-01-29,40,1040
2013-01-29,41,680
2013-01-29,43,1084
2013-01-29,44,3317
2013-01-29,45,2867
2013-01-29,46,2723
2013-01-29,47,2939
2013-01-29,48,2134
2013-01-29,49,1516
2013-01-29,50,1998
2013-01-29,51,1438
2013-01-29,54,729
2013-01-30,1,1877
2013-01-30,2,2051
2013-01-30,3,3035
2013-01-30,4,1536
2013-01-30,5,1422
2013-01-30,6,1636
2013-01-30,7,1698
2013-01-30,8,2799
2013-01-30,9,1804
2013-01-30,10,1049
2013-01-30,11,2031
2013-01-30,12,1150
2013-01-30,13,762
2013-01-30,14,1320
2013-01-30,15,1232
2013-01-30,16,885
2013-01-30,17,1108
2013-01-30,18,1269
2013-01-30,19,1095
2013-01-30,23,1197
2013-01-30,24,2480
2013-01-30,25,868
2013-01-30,26,748
2013-01-30,27,1057
2013-01-30,28,710
2013-01-30,30,684
2013-01-30,31,1058
2013-01-30,32,575
2013-01-30,33,957
2013-01-30,34,2042
2013-01-30,35,507
2013-01-30,37,1467
2013-01-30,38,1424
2013-01-30,39,1166
2013-01-30,40,952
2013-01-30,41,693
2013-01-30,43,1055
2013-01-30,44,3852
2013-01-30,45,3022
2013-01-30,46,3005
2013-01-30,47,3258
2013-01-30,48,2207
2013-01-30,49,1619
2013-01-30,50,2130
2013-01-30,51,1704
2013-01-30,54,692
2013-01-31,1,1707
2013-01-31,2,1867
2013-01-31,3,2790
2013-01-31,4,1286
2013-01-31,5,1447
2013-01-31,6,1558
2013-01-31,7,1724
2013-01-31,8,2605
2013-01-31,9,2009
2013-01-31,10,1068
2013-01-31,11,2177
2013-01-31,12,1086
2013-01-31,13,845
2013-01-31,14,1435
2013-01-31,15,1234
2013-01-31,16,886
2013-01-31,17,1093
2013-01-31,18,1322
2013-01-31,19,962
2013-01-31,23,1139
2013-01-31,24,2316
2013-01-31,25,714
2013-01-31,26,776
2013-01-31,27,957
2013-01-31,28,823
2013-01-31,30,698
2013-01-31,31,1159
2013-01-31,32,720
2013-01-31,33,1009
2013-01-31,34,2258
2013-01-31,35,596
2013-01-31,37,1413
2013-01-31,38,1442
2013-01-31,39,1218
2013-01-31,40,911
2013-01-31,41,728
2013-01-31,43,1047
2013-01-31,44,3509
2013-01-31,45,3002
2013-01-31,46,3042
2013-01-31,47,3294
2013-01-31,48,2432
2013-01-31,49,1573
2013-01-31,50,2153
2013-01-31,51,1524
2013-01-31,54,714
2013-02-01,1,1806
2013-02-01,2,1977
2013-02-01,3,3230
2013-02-01,4,1520
2013-02-01,5,1564
2013-02-01,6,1689
2013-02-01,7,1935
2013-02-01,8,2887
2013-02-01,9,2031
2013-02-01,10,1085
2013-02-01,11,2476
2013-02-01,12,1152
2013-02-01,13,897
2013-02-01,14,1414
2013-02-01,15,1196
2013-02-01,16,909
2013-02-01,17,1143
2013-02-01,18,1234
2013-02-01,19,1084
2013-02-01,23,1125
2013-02-01,24,2562
2013-02-01,25,1151
2013-02-01,26,894
2013-02-01,27,1051
2013-02-01,28,829
2013-02-01,30,714
2013-02-01,31,1098
2013-02-01,32,749
2013-02-01,33,933
2013-02-01,34,2747
2013-02-01,35,757
2013-02-01,37,1611
2013-02-01,38,1607
2013-02-01,39,1359
2013-02-01,40,998
2013-02-01,41,751
2013-02-01,43,1499
2013-02-01,44,4064
2013-02-01,45,3488
2013-02-01,46,3521
2013-02-01,47,3720
2013-02-01,48,2911
2013-02-01,49,1872
2013-02-01,50,2465
2013-02-01,51,1880
2013-02-01,54,717
2013-02-02,1,1377
2013-02-02,2,2154
2013-02-02,3,3648
2013-02-02,4,1851
2013-02-02,5,1782
2013-02-02,6,2256
2013-02-02,7,1681
2013-02-02,8,3061
2013-02-02,9,2718
2013-02-02,10,1453
2013-02-02,11,3180
2013-02-02,12,1263
2013-02-02,13,1269
2013-02-02,14,2077
2013-02-02,15,1484
2013-02-02,16,1268
2013-02-02,17,1627
2013-02-02,18,1377
2013-02-02,19,1801
2013-02-02,23,1186
2013-02-02,24,2758
2013-02-02,25,1882
2013-02-02,26,1322
2013-02-02,27,1453
2013-02-02,28,1079
2013-02-02,30,859
2013-02-02,31,1625
2013-02-02,32,960
2013-02-02,33,1345
2013-02-02,34,2877
2013-02-02,35,1019
2013-02-02,37,1654
2013-02-02,38,2414
2013-02-02,39,1805
2013-02-02,40,1182
2013-02-02,41,1058
2013-02-02,43,1306
2013-02-02,44,5166
2013-02-02,45,4328
2013-02-02,46,4902
2013-02-02,47,5021
2013-02-02,48,4118
2013-02-02,49,2493
2013-02-02,50,3216
2013-02-02,51,1942
2013-02-02,54,1050
2013-02-03,1,531
2013-02-03,2,1884
2013-02-03,3,3391
2013-02-03,4,1777
2013-02-03,5,1477
2013-02-03,6,2152
2013-02-03,7,1304
2013-02-03,8,2624
2013-02-03,9,2516
2013-02-03,10,1166
2013-02-03,11,2882
2013-02-03,12,1182
2013-02-03,13,933
2013-02-03,14,1212
2013-02-03,15,1010
2013-02-03,16,1274
2013-02-03,17,1369
2013-02-03,18,1326
2013-02-03,19,1106
2013-02-03,23,1104
2013-02-03,24,2019
2013-02-03,25,1058
2013-02-03,26,1171
2013-02-03,27,1604
2013-02-03,28,1241
2013-02-03,30,653
2013-02-03,31,1470
2013-02-03,32,812
2013-02-03,33,1270
2013-02-03,34,2593
2013-02-03,35,856
2013-02-03,37,1180
2013-02-03,38,2281
2013-02-03,39,1591
2013-02-03,40,1035
2013-02-03,41,1204
2013-02-03,43,1112
2013-02-03,44,4736
2013-02-03,45,4198
2013-02-03,46,4794
2013-02-03,47,4935
2013-02-03,48,4193
2013-02-03,49,2590
2013-02-03,50,3216
2013-02-03,51,1798
2013-02-03,54,1196
2013-02-04,1,1714
2013-02-04,2,1704
2013-02-04,3,2779
2013-02-04,4,1267
2013-02-04,5,1615
2013-02-04,6,1590
2013-02-04,7,1504
2013-02-04,8,2587
2013-02-04,9,2304
2013-02-04,10,1127
2013-02-04,11,2439
2013-02-04,12,1182
2013-02-04,13,951
2013-02-04,14,1693
2013-02-04,15,1379
2013-02-04,16,1079
2013-02-04,17,1158
2013-02-04,18,1224
2013-02-04,19,1249
2013-02-04,23,1157
2013-02-04,24,2308
2013-02-04,25,930
2013-02-04,26,707
2013-02-04,27,1074
2013-02-04,28,744
2013-02-04,30,663
2013-02-04,31,1319
2013-02-04,32,765
2013-02-04,33,1177
2013-02-04,34,2507
2013-02-04,35,749
2013-02-04,37,1318
2013-02-04,38,1507
2013-02-04,39,1309
2013-02-04,40,1179
2013-02-04,41,826
2013-02-04,43,1206
2013-02-04,44,3459
2013-02-04,45,3305
2013-02-04,46,3382
2013-02-04,47,3749
2013-02-04,48,2840
2013-02-04,49,1710
2013-02-04,50,2521
2013-02-04,51,1545
2013-02-04,54,829
2013-02-05,1,1775
2013-02-05,2,1796
2013-02-05,3,2804
2013-02-05,4,1417
2013-02-05,5,1524
2013-02-05,6,1538
2013-02-05,7,1635
2013-02-05,8,2624
2013-02-05,9,2276
2013-02-05,10,1362
2013-02-05,11,2790
2013-02-05,12,1183
2013-02-05,13,940
2013-02-05,14,1642
2013-02-05,15,1330
2013-02-05,16,945
2013-02-05,17,1374
2013-02-05,18,1422
2013-02-05,19,1277
2013-02-05,23,1146
2013-02-05,24,2425
2013-02-05,25,874
2013-02-05,26,791
2013-02-05,27,978
2013-02-05,28,887
2013-02-05,30,722
2013-02-05,31,1175
2013-02-05,32,703
2013-02-05,33,1182
2013-02-05,34,2458
2013-02-05,35,636
2013-02-05,37,1412
2013-02-05,38,1472
2013-02-05,39,1414
2013-02-05,40,1151
2013-02-05,41,763
2013-02-05,43,1065
2013-02-05,44,3568
2013-02-05,45,3253
2013-02-05,46,3481
2013-02-05,47,3509
2013-02-05,48,2734
2013-02-05,49,1727
2013-02-05,50,2628
2013-02-05,51,1551
2013-02-05,54,847
2013-02-06,1,1853
2013-02-06,2,1905
2013-02-06,3,2984
2013-02-06,4,1419
2013-02-06,5,1592
2013-02-06,6,1659
2013-02-06,7,1723
2013-02-06,8,2814
2013-02-06,9,2036
2013-02-06,10,1186
2013-02-06,11,2465
2013-02-06,12,1171
2013-02-06,13,855
2013-02-06,14,1546
2013-02-06,15,1225
2013-02-06,16,877
2013-02-06,17,1122
2013-02-06,18,1257
2013-02-06,19,1252
2013-02-06,23,1204
2013-02-06,24,2532
2013-02-06,25,1047
2013-02-06,26,773
2013-02-06,27,1084
2013-02-06,28,699
2013-02-06,30,711
2013-02-06,31,1050
2013-02-06,32,616
2013-02-06,33,1058
2013-02-06,34,2375
2013-02-06,35,609
2013-02-06,37,1529
2013-02-06,38,1634
2013-02-06,39,1284
2013-02-06,40,955
2013-02-06,41,760
2013-02-06,43,1141
2013-02-06,44,3941
2013-02-06,45,3214
2013-02-06,46,3213
2013-02-06,47,3583
2013-02-06,48,2719
2013-02-06,49,1668
2013-02-06,50,2480
2013-02-06,51,1733
2013-02-06,54,738
2013-02-07,1,1727
2013-02-07,2,1827
2013-02-07,3,2763
2013-02-07,4,1294
2013-02-07,5,1409
2013-02-07,6,1460
2013-02-07,7,1589
2013-02-07,8,2595
2013-02-07,9,2198
2013-02-07,10,1122
2013-02-07,11,2454
2013-02-07,12,1143
2013-02-07,13,920
2013-02-07,14,1556
2013-02-07,15,1261
2013-02-07,16,911
2013-02-07,17,1156
2013-02-07,18,1318
2013-02-07,19,1114
2013-02-07,23,1159
2013-02-07,24,2292
2013-02-07,25,1121
2013-02-07,26,697
2013-02-07,27,955
2013-02-07,28,776
2013-02-07,30,661
2013-02-07,31,1178
2013-02-07,32,689
2013-02-07,33,1028
2013-02-07,34,2579
2013-02-07,35,693
2013-02-07,37,1485
2013-02-07,38,1404
2013-02-07,39,1472
2013-02-07,40,955
2013-02-07,41,736
2013-02-07,43,1151
2013-02-07,44,3678
2013-02-07,45,2905
2013-02-07,46,3189
2013-02-07,47,3246
2013-02-07,48,2578
2013-02-07,49,1707
2013-02-07,50,2383
2013-02-07,51,1498
2013-02-07,54,757
2013-02-08,1,1878
2013-02-08,2,1994
2013-02-08,3,2919
2013-02-08,4,1496
2013-02-08,5,1593
2013-02-08,6,1609
2013-02-08,7,1719
2013-02-08,8,2811
2013-02-08,9,1931
2013-02-08,10,1098
2013-02-08,11,2448
2013-02-08,12,1184
2013-02-08,13,890
2013-02-08,14,1461
2013-02-08,15,1261
2013-02-08,16,938
2013-02-08,17,1117
2013-02-08,18,1157
2013-02-08,19,1364
2013-02-08,23,1357
2013-02-08,24,2721
2013-02-08,25,1835
2013-02-08,26,805
2013-02-08,27,1031
2013-02-08,28,759
2013-02-08,30,736
2013-02-08,31,1128
2013-02-08,32,701
2013-02-08,33,1004
2013-02-08,34,2878
2013-02-08,35,891
2013-02-08,37,1669
2013-02-08,38,1863
2013-02-08,39,1561
2013-02-08,40,995
2013-02-08,41,825
2013-02-08,43,1618
2013-02-08,44,4006
2013-02-08,45,3528
2013-02-08,46,3456
2013-02-08,47,3600
2013-02-08,48,2828
2013-02-08,49,1913
2013-02-08,50,2449
2013-02-08,51,1836
2013-02-08,54,865
2013-02-09,1,1104
2013-02-09,2,1904
2013-02-09,3,3176
2013-02-09,4,1485
2013-02-09,5,1670
2013-02-09,6,1774
2013-02-09,7,1523
2013-02-09,8,2588
2013-02-09,9,2344
2013-02-09,10,1363
2013-02-09,11,2770
2013-02-09,12,1427
2013-02-09,13,1278
2013-02-09,14,2040
2013-02-09,15,1387
2013-02-09,16,1290
2013-02-09,17,1387
2013-02-09,18,1004
2013-02-09,19,1766
2013-02-09,23,1377
2013-02-09,24,2460
2013-02-09,25,3091
2013-02-09,26,1057
2013-02-09,27,1382
2013-02-09,28,1132
2013-02-09,30,717
2013-02-09,31,1492
2013-02-09,32,904
2013-02-09,33,1238
2013-02-09,34,3181
2013-02-09,35,1347
2013-02-09,37,1593
2013-02-09,38,2379
2013-02-09,39,1988
2013-02-09,40,1153
2013-02-09,41,1094
2013-02-09,43,1465
2013-02-09,44,4133
2013-02-09,45,3942
2013-02-09,46,4239
2013-02-09,47,4327
2013-02-09,48,3455
2013-02-09,49,1810
2013-02-09,50,3170
2013-02-09,51,1853
2013-02-09,54,1083
2013-02-10,1,374
2013-02-10,2,1366
2013-02-10,3,2369
2013-02-10,4,1151
2013-02-10,5,1219
2013-02-10,6,1505
2013-02-10,7,1092
2013-02-10,8,1968
2013-02-10,9,1731
2013-02-10,10,919
2013-02-10,11,2682
2013-02-10,12,994
2013-02-10,13,740
2013-02-10,14,1050
2013-02-10,15,956
2013-02-10,16,1069
2013-02-10,17,1061
2013-02-10,18,813
2013-02-10,19,1059
2013-02-10,23,1033
2013-02-10,24,1519
2013-02-10,25,3331
2013-02-10,26,795
2013-02-10,27,1396
2013-02-10,28,985
2013-02-10,30,621
2013-02-10,31,1084
2013-02-10,32,709
2013-02-10,33,949
2013-02-10,34,2418
2013-02-10,35,1676
2013-02-10,37,733
2013-02-10,38,1540
2013-02-10,39,1116
2013-02-10,40,720
2013-02-10,41,855
2013-02-10,43,1122
2013-02-10,44,3135
2013-02-10,45,3131
2013-02-10,46,3460
2013-02-10,47,3397
2013-02-10,48,3048
2013-02-10,49,2120
2013-02-10,50,2453
2013-02-10,51,1297
2013-02-10,54,1202
2013-02-11,1,396
2013-02-11,2,1486
2013-02-11,3,2532
2013-02-11,4,1263
2013-02-11,5,1029
2013-02-11,6,1529
2013-02-11,7,1261
2013-02-11,8,2044
2013-02-11,9,1923
2013-02-11,10,823
2013-02-11,11,2199
2013-02-11,12,1223
2013-02-11,13,854
2013-02-11,14,928
2013-02-11,15,868
2013-02-11,16,940
2013-02-11,17,1181
2013-02-11,18,878
2013-02-11,19,1137
2013-02-11,23,1066
2013-02-11,24,1456
2013-02-11,25,2763
2013-02-11,26,620
2013-02-11,27,1451
2013-02-11,28,866
2013-02-11,30,602
2013-02-11,31,809
2013-02-11,32,653
2013-02-11,33,724
2013-02-11,34,1690
2013-02-11,35,1352
2013-02-11,37,675
2013-02-11,38,1320
2013-02-11,39,1016
2013-02-11,40,556
2013-02-11,41,738
2013-02-11,43,1042
2013-02-11,44,3243
2013-02-11,45,3411
2013-02-11,46,3579
2013-02-11,47,3495
2013-02-11,48,2939
2013-02-11,49,2210
2013-02-11,50,2523
2013-02-11,51,1178
2013-02-11,54,751
2013-02-12,1,487
2013-02-12,2,1726
2013-02-12,3,3014
2013-02-12,4,1451
2013-02-12,5,968
2013-02-12,6,1670
2013-02-12,7,1300
2013-02-12,8,2347
2013-02-12,9,2014
2013-02-12,10,1040
2013-02-12,11,2098
2013-02-12,12,1130
2013-02-12,13,892
2013-02-12,14,1153
2013-02-12,15,721
2013-02-12,16,898
2013-02-12,17,1295
2013-02-12,18,1080
2013-02-12,19,1082
2013-02-12,23,1029
2013-02-12,24,1677
2013-02-12,25,1420
2013-02-12,26,653
2013-02-12,27,1681
2013-02-12,28,1026
2013-02-12,30,671
2013-02-12,31,1015
2013-02-12,32,716
2013-02-12,33,715
2013-02-12,34,1693
2013-02-12,35,848
2013-02-12,37,898
2013-02-12,38,1720
2013-02-12,39,1370
2013-02-12,40,633
2013-02-12,41,759
2013-02-12,43,1027
2013-02-12,44,3904
2013-02-12,45,3655
2013-02-12,46,3845
2013-02-12,47,3899
2013-02-12,48,3483
2013-02-12,49,2264
2013-02-12,50,2639
2013-02-12,51,1533
2013-02-12,54,669
2013-02-13,1,1921
2013-02-13,2,1961
2013-02-13,3,2911
2013-02-13,4,1474
2013-02-13,5,1680
2013-02-13,6,1636
2013-02-13,7,1763
2013-02-13,8,2922
2013-02-13,9,1932
2013-02-13,10,1056
2013-02-13,11,2441
2013-02-13,12,1182
2013-02-13,13,911
2013-02-13,14,1743
2013-02-13,15,1493
2013-02-13,16,997
2013-02-13,17,1156
2013-02-13,18,1139
2013-02-13,19,1337
2013-02-13,23,1257
2013-02-13,24,2787
2013-02-13,25,1239
2013-02-13,26,889
2013-02-13,27,1305
2013-02-13,28,905
2013-02-13,30,756
2013-02-13,31,1259
2013-02-13,32,695
2013-02-13,33,1167
2013-02-13,34,2677
2013-02-13,35,777
2013-02-13,37,1716
2013-02-13,38,1662
2013-02-13,39,1363
2013-02-13,40,1225
2013-02-13,41,888
2013-02-13,43,1290
2013-02-13,44,3860
2013-02-13,45,3368
2013-02-13,46,3305
2013-02-13,47,3738
2013-02-13,48,2819
2013-02-13,49,1850
2013-02-13,50,2897
2013-02-13,51,1799
2013-02-13,54,950
2013-02-14,1,2119
2013-02-14,2,2129
2013-02-14,3,3206
2013-02-14,4,1667
2013-02-14,5,2075
2013-02-14,6,1988
2013-02-14,7,1927
2013-02-14,8,3210
2013-02-14,9,2334
2013-02-14,10,1318
2013-02-14,11,2577
2013-02-14,12,1242
2013-02-14,13,978
2013-02-14,14,1821
2013-02-14,15,1586
2013-02-14,16,1239
2013-02-14,17,1309
2013-02-14,18,1345
2013-02-14,19,1159
2013-02-14,23,1378
2013-02-14,24,2932
2013-02-14,25,1237
2013-02-14,26,1318
2013-02-14,27,1240
2013-02-14,28,1004
2013-02-14,30,857
2013-02-14,31,1452
2013-02-14,32,844
2013-02-14,33,1319
2013-02-14,34,3158
2013-02-14,35,744
2013-02-14,37,1654
2013-02-14,38,2014
2013-02-14,39,1436
2013-02-14,40,1293
2013-02-14,41,1028
2013-02-14,43,1352
2013-02-14,44,4043
2013-02-14,45,3832
2013-02-14,46,3984
2013-02-14,47,4006
2013-02-14,48,3263
2013-02-14,49,1912
2013-02-14,50,3229
2013-02-14,51,1912
2013-02-14,54,1011
2013-02-15,1,1787
2013-02-15,2,1750
2013-02-15,3,2887
2013-02-15,4,1433
2013-02-15,5,1522
2013-02-15,6,1559
2013-02-15,7,1772
2013-02-15,8,2765
2013-02-15,9,1874
2013-02-15,10,901
2013-02-15,11,2278
2013-02-15,12,1110
2013-02-15,13,909
2013-02-15,14,1519
2013-02-15,15,1329
2013-02-15,16,909
2013-02-15,17,1071
2013-02-15,18,1169
2013-02-15,19,1185
2013-02-15,23,1229
2013-02-15,24,2603
2013-02-15,25,1064
2013-02-15,26,875
2013-02-15,27,1149
2013-02-15,28,863
2013-02-15,30,690
2013-02-15,31,1194
2013-02-15,32,705
2013-02-15,33,1021
2013-02-15,34,2961
2013-02-15,35,681
2013-02-15,37,1446
2013-02-15,38,1753
2013-02-15,39,1363
2013-02-15,40,1028
2013-02-15,41,768
2013-02-15,43,1583
2013-02-15,44,3605
2013-02-15,45,3327
2013-02-15,46,3323
2013-02-15,47,3402
2013-02-15,48,2761
2013-02-15,49,1609
2013-02-15,50,2515
2013-02-15,51,1667
2013-02-15,54,875
2013-02-16,1,1263
2013-02-16,2,2017
2013-02-16,3,3682
2013-02-16,4,1697
2013-02-16,5,1780
2013-02-16,6,2067
2013-02-16,7,1636
2013-02-16,8,3027
2013-02-16,9,2573
2013-02-16,10,1248
2013-02-16,11,2772
2013-02-16,12,1307
2013-02-16,13,1182
2013-02-16,14,1998
2013-02-16,15,1439
2013-02-16,16,1167
2013-02-16,17,1441
2013-02-16,18,1163
2013-02-16,19,1836
2013-02-16,23,1248
2013-02-16,24,2598
2013-02-16,25,975
2013-02-16,26,1075
2013-02-16,27,1472
2013-02-16,28,1185
2013-02-16,30,758
2013-02-16,31,1500
2013-02-16,32,980
2013-02-16,33,1219
2013-02-16,34,3121
2013-02-16,35,783
2013-02-16,37,1638
2013-02-16,38,2408
2013-02-16,39,1859
2013-02-16,40,1164
2013-02-16,41,1050
2013-02-16,43,1430
2013-02-16,44,4770
2013-02-16,45,4167
2013-02-16,46,4753
2013-02-16,47,4725
2013-02-16,48,3832
2013-02-16,49,2422
2013-02-16,50,3430
2013-02-16,51,1918
2013-02-16,54,1041
2013-02-17,1,399
2013-02-17,2,1839
2013-02-17,3,3093
2013-02-17,4,1559
2013-02-17,5,1310
2013-02-17,6,2009
2013-02-17,7,1368
2013-02-17,8,2383
2013-02-17,9,2110
2013-02-17,10,1044
2013-02-17,11,2801
2013-02-17,12,1302
2013-02-17,13,848
2013-02-17,14,1172
2013-02-17,15,1129
2013-02-17,16,1421
2013-02-17,17,1489
2013-02-17,18,1129
2013-02-17,19,1263
2013-02-17,23,1189
2013-02-17,24,1658
2013-02-17,25,499
2013-02-17,26,763
2013-02-17,27,1393
2013-02-17,28,1176
2013-02-17,30,511
2013-02-17,31,1506
2013-02-17,32,678
2013-02-17,33,1023
2013-02-17,34,2409
2013-02-17,35,853
2013-02-17,37,1208
2013-02-17,38,2180
2013-02-17,39,1525
2013-02-17,40,952
2013-02-17,41,1033
2013-02-17,43,1018
2013-02-17,44,3936
2013-02-17,45,3557
2013-02-17,46,3957
2013-02-17,47,3968
2013-02-17,48,3400
2013-02-17,49,1966
2013-02-17,50,2853
2013-02-17,51,1626
2013-02-17,54,944
2013-02-18,1,1742
2013-02-18,2,1865
2013-02-18,3,2824
2013-02-18,4,1351
2013-02-18,5,1706
2013-02-18,6,1707
2013-02-18,7,1792
2013-02-18,8,2666
2013-02-18,9,2220
2013-02-18,10,1105
2013-02-18,11,2218
2013-02-18,12,1223
2013-02-18,13,944
2013-02-18,14,1801
2013-02-18,15,1407
2013-02-18,16,1072
2013-02-18,17,1326
2013-02-18,18,1285
2013-02-18,19,1213
2013-02-18,23,1122
2013-02-18,24,2494
2013-02-18,25,743
2013-02-18,26,825
2013-02-18,27,1176
2013-02-18,28,878
2013-02-18,30,681
2013-02-18,31,1260
2013-02-18,32,776
2013-02-18,33,1216
2013-02-18,34,2575
2013-02-18,35,609
2013-02-18,37,1428
2013-02-18,38,1504
2013-02-18,39,1442
2013-02-18,40,1173
2013-02-18,41,777
2013-02-18,43,1346
2013-02-18,44,3586
2013-02-18,45,3117
2013-02-18,46,3231
2013-02-18,47,3619
2013-02-18,48,2784
2013-02-18,49,1760
2013-02-18,50,2317
2013-02-18,51,1571
2013-02-18,54,960
2013-02-19,1,1806
2013-02-19,2,1795
2013-02-19,3,2632
2013-02-19,4,1357
2013-02-19,5,1410
2013-02-19,6,1485
2013-02-19,7,1725
2013-02-19,8,2571
2013-02-19,9,2006
2013-02-19,10,1065
2013-02-19,11,2248
2013-02-19,12,1124
2013-02-19,13,948
2013-02-19,14,1544
2013-02-19,15,1381
2013-02-19,16,958
2013-02-19,17,1247
2013-02-19,18,1309
2013-02-19,19,1158
2013-02-19,23,1152
2013-02-19,24,2343
2013-02-19,25,732
2013-02-19,26,764
2013-02-19,27,1022
2013-02-19,28,884
2013-02-19,30,732
2013-02-19,31,1246
2013-02-19,32,763
2013-02-19,33,1126
2013-02-19,34,2515
2013-02-19,35,652
2013-02-19,37,1364
2013-02-19,38,1406
2013-02-19,39,1330
2013-02-19,40,1140
2013-02-19,41,724
2013-02-19,43,1171
2013-02-19,44,3228
2013-02-19,45,2862
2013-02-19,46,2723
2013-02-19,47,2955
2013-02-19,48,2095
2013-02-19,49,1515
2013-02-19,50,2101
2013-02-19,51,1453
2013-02-19,54,878
2013-02-20,1,1835
2013-02-20,2,1822
2013-02-20,3,3041
2013-02-20,4,1518
2013-02-20,5,1461
2013-02-20,6,1729
2013-02-20,7,1716
2013-02-20,8,2873
2013-02-20,9,1919
2013-02-20,10,984
2013-02-20,11,2246
2013-02-20,12,1178
2013-02-20,13,883
2013-02-20,14,1586
2013-02-20,15,1333
2013-02-20,16,925
2013-02-20,17,1235
2013-02-20,18,1144
2013-02-20,19,1156
2013-02-20,23,1170
2013-02-20,24,2677
2013-02-20,25,895
2013-02-20,26,813
2013-02-20,27,1138
2013-02-20,28,839
2013-02-20,30,733
2013-02-20,31,1082
2013-02-20,32,639
2013-02-20,33,1053
2013-02-20,34,2384
2013-02-20,35,553
2013-02-20,37,1519
2013-02-20,38,1617
2013-02-20,39,1240
2013-02-20,40,1081
2013-02-20,41,795
2013-02-20,43,1107
2013-02-20,44,3800
2013-02-20,45,3228
2013-02-20,46,3049
2013-02-20,47,3270
2013-02-20,48,2367
2013-02-20,49,1664
2013-02-20,50,2089
2013-02-20,51,1688
2013-02-20,54,738
2013-02-21,1,1756
2013-02-21,2,1692
2013-02-21,3,2610
2013-02-21,4,1318
2013-02-21,5,1377
2013-02-21,6,1429
2013-02-21,7,1588
2013-02-21,8,2605
2013-02-21,9,1930
2013-02-21,10,994
2013-02-21,11,2111
2013-02-21,12,1137
2013-02-21,13,817
2013-02-21,14,1560
2013-02-21,15,1315
2013-02-21,16,874
2013-02-21,17,1166
2013-02-21,18,1224
2013-02-21,19,1056
2013-02-21,23,1069
2013-02-21,24,2362
2013-02-21,25,853
2013-02-21,26,638
2013-02-21,27,1027
2013-02-21,28,742
2013-02-21,30,693
2013-02-21,31,1200
2013-02-21,32,661
2013-02-21,33,932
2013-02-21,34,2336
2013-02-21,35,645
2013-02-21,37,1380
2013-02-21,38,1443
2013-02-21,39,1262
2013-02-21,40,1006
2013-02-21,41,726
2013-02-21,43,1082
2013-02-21,44,3282
2013-02-21,45,2684
2013-02-21,46,2820
2013-02-21,47,3079
2013-02-21,48,2040
2013-02-21,49,1486
2013-02-21,50,2048
2013-02-21,51,1376
2013-02-21,54,815
2013-02-22,1,1805
2013-02-22,2,1783
2013-02-22,3,2857
2013-02-22,4,1424
2013-02-22,5,1510
2013-02-22,6,1532
2013-02-22,7,1788
2013-02-22,8,2752
2013-02-22,9,1740
2013-02-22,10,874
2013-02-22,11,1937
2013-02-22,12,1129
2013-02-22,13,828
2013-02-22,14,1388
2013-02-22,15,1209
2013-02-22,16,890
2013-02-22,17,1001
2013-02-22,18,1126
2013-02-22,19,1031
2013-02-22,23,1158
2013-02-22,24,2302
2013-02-22,25,1259
2013-02-22,26,694
2013-02-22,27,957
2013-02-22,28,701
2013-02-22,30,670
